Holiday,Temp(in K),Temp(in C),Temp(in F),Rain_1h,Snow_1h,Clouds_all,Weather_main,Weather_description,Traffic_volume,Date,Time
-,290.18,17.03,62.654,0.6,0.0,40,Rain,Light rain,356,2016-05-25,03:00:00
-,289.98,16.83,62.294,0.0,0.0,40,Clouds,Scattered clouds,912,2016-05-25,04:00:00
-,290.04,16.89,62.402,0.0,0.0,75,Clouds,Broken clouds,2981,2016-05-25,05:00:00
-,290.12,16.97,62.546,0.0,0.0,75,Clouds,Broken clouds,6038,2016-05-25,06:00:00
-,290.86,17.71,63.878,0.0,0.0,90,Clouds,Overcast clouds,6658,2016-05-25,07:00:00
-,292.62,19.47,67.046,0.0,0.0,90,Clouds,Overcast clouds,5879,2016-05-25,08:00:00
-,292.8,19.65,67.37,3.3,0.0,90,Rain,Moderate rain,4506,2016-05-25,10:00:00
-,292.8,19.65,67.37,3.3,0.0,90,Thunderstorm,Thunderstorm,4506,2016-05-25,10:00:00
-,292.8,19.65,67.37,3.3,0.0,90,Mist,Mist,4506,2016-05-25,10:00:00
-,293.58,20.43,68.774,2.54,0.0,90,Rain,Moderate rain,4506,2016-05-25,10:00:00
-,292.18,19.03,66.254,0.51,0.0,75,Rain,Moderate rain,4885,2016-05-25,11:00:00
-,292.18,19.03,66.254,0.51,0.0,75,Thunderstorm,Thunderstorm with heavy rain,4885,2016-05-25,11:00:00
-,292.56,19.41,66.938,0.0,0.0,75,Rain,Light rain,4918,2016-05-25,12:00:00
-,293.98,20.83,69.494,0.0,0.0,75,Rain,Moderate rain,5295,2016-05-25,14:00:00
-,293.98,20.83,69.494,0.0,0.0,75,Thunderstorm,Proximity thunderstorm,5295,2016-05-25,14:00:00
-,294.42,21.27,70.286,0.0,0.0,90,Rain,Light rain,5295,2016-05-25,14:00:00
-,294.42,21.27,70.286,0.0,0.0,90,Drizzle,Light intensity drizzle,5295,2016-05-25,14:00:00
-,294.95,21.8,71.24,0.6,0.0,90,Rain,Light rain,5537,2016-05-25,15:00:00
-,295.79,22.64,72.752,0.0,0.0,90,Rain,Light rain,6446,2016-05-25,16:00:00
-,296.46,23.31,73.958,0.0,0.0,75,Clouds,Broken clouds,4603,2016-05-25,18:00:00
-,296.5,23.35,74.03,0.0,0.0,75,Clouds,Broken clouds,4603,2016-05-25,18:00:00
-,296.37,23.22,73.796,0.0,0.0,20,Clouds,Few clouds,3465,2016-05-25,19:00:00
-,295.45,22.3,72.14,0.0,0.0,20,Clouds,Few clouds,3140,2016-05-25,20:00:00
-,293.62,20.47,68.846,0.0,0.0,20,Clouds,Few clouds,2945,2016-05-25,21:00:00
-,292.99,19.84,67.712,0.0,0.0,40,Thunderstorm,Thunderstorm,2000,2016-05-25,22:00:00
-,291.69,18.54,65.372,0.0,0.0,1,Mist,Mist,1696,2016-05-25,23:00:00
-,291.15,18.0,64.4,0.0,0.0,20,Mist,Mist,654,2016-05-26,00:00:00
-,291.03,17.88,64.184,0.0,0.0,40,Mist,Mist,440,2016-05-26,01:00:00
-,290.97,17.82,64.076,1.52,0.0,90,Rain,Moderate rain,301,2016-05-26,02:00:00
-,290.97,17.82,64.076,1.52,0.0,90,Thunderstorm,Proximity thunderstorm,301,2016-05-26,02:00:00
-,290.97,17.82,64.076,1.52,0.0,90,Mist,Mist,301,2016-05-26,02:00:00
-,290.79,17.64,63.752,10.92,0.0,90,Rain,Heavy intensity rain,356,2016-05-26,03:00:00
-,290.79,17.64,63.752,10.92,0.0,90,Thunderstorm,Proximity thunderstorm,356,2016-05-26,03:00:00
-,290.79,17.64,63.752,10.92,0.0,90,Mist,Mist,356,2016-05-26,03:00:00
-,290.14,16.99,62.582,1.78,0.0,90,Rain,Moderate rain,1050,2016-05-26,04:00:00
-,290.14,16.99,62.582,1.78,0.0,90,Thunderstorm,Thunderstorm with rain,1050,2016-05-26,04:00:00
-,290.14,16.99,62.582,1.78,0.0,90,Mist,Mist,1050,2016-05-26,04:00:00
-,289.64,16.49,61.682,0.0,0.0,90,Rain,Moderate rain,3029,2016-05-26,05:00:00
-,289.64,16.49,61.682,0.0,0.0,90,Mist,Mist,3029,2016-05-26,05:00:00
-,289.28,16.13,61.034,0.0,0.0,90,Mist,Mist,6075,2016-05-26,06:00:00
-,289.28,16.13,61.034,0.0,0.0,90,Rain,Light rain,6075,2016-05-26,06:00:00
-,289.52,16.37,61.466,0.0,0.0,90,Clouds,Overcast clouds,6983,2016-05-26,07:00:00
-,290.15,17.0,62.6,0.0,0.0,75,Clouds,Broken clouds,6176,2016-05-26,08:00:00
-,293.71,20.56,69.008,0.0,0.0,20,Clouds,Few clouds,4694,2016-05-26,10:00:00
-,294.01,20.86,69.548,0.0,0.0,20,Clouds,Few clouds,4694,2016-05-26,10:00:00
-,295.48,22.33,72.194,0.0,0.0,1,Clear,Sky is clear,4919,2016-05-26,11:00:00
-,297.06,23.91,75.038,0.0,0.0,1,Clear,Sky is clear,5211,2016-05-26,12:00:00
-,298.66,25.51,77.918,0.0,0.0,20,Clouds,Few clouds,5311,2016-05-26,14:00:00
-,298.75,25.6,78.08,0.0,0.0,20,Clouds,Few clouds,5311,2016-05-26,14:00:00
-,299.47,26.32,79.376,0.0,0.0,40,Clouds,Scattered clouds,5726,2016-05-26,15:00:00
-,299.45,26.3,79.34,0.0,0.0,40,Clouds,Scattered clouds,6352,2016-05-26,16:00:00
-,299.25,26.1,78.98,0.0,0.0,1,Clear,Sky is clear,4729,2016-05-26,18:00:00
-,299.02,25.87,78.566,0.0,0.0,75,Clouds,Broken clouds,4729,2016-05-26,18:00:00
-,298.04,24.89,76.802,0.0,0.0,90,Clouds,Overcast clouds,3724,2016-05-26,19:00:00
-,296.56,23.41,74.138,0.0,0.0,90,Clouds,Overcast clouds,3399,2016-05-26,20:00:00
-,294.27,21.12,70.016,0.0,0.0,1,Clear,Sky is clear,3190,2016-05-26,21:00:00
-,293.08,19.93,67.874,0.0,0.0,1,Clear,Sky is clear,2621,2016-05-26,22:00:00
-,292.21,19.06,66.308,0.0,0.0,90,Clouds,Overcast clouds,1363,2016-05-26,23:00:00
-,290.93,17.78,64.004,0.0,0.0,1,Clear,Sky is clear,786,2016-05-27,00:00:00
-,290.36,17.21,62.978,0.0,0.0,1,Clear,Sky is clear,487,2016-05-27,01:00:00
-,290.42,17.27,63.086,0.0,0.0,90,Clouds,Overcast clouds,327,2016-05-27,02:00:00
-,290.93,17.78,64.004,0.3,0.0,90,Rain,Light rain,382,2016-05-27,03:00:00
-,291.31,18.16,64.688,0.51,0.0,90,Rain,Light rain,826,2016-05-27,04:00:00
-,291.37,18.22,64.796,0.0,0.0,90,Rain,Light rain,2651,2016-05-27,05:00:00
-,291.44,18.29,64.922,0.0,0.0,90,Rain,Light rain,5332,2016-05-27,06:00:00
-,291.63,18.48,65.264,0.0,0.0,75,Rain,Moderate rain,6092,2016-05-27,07:00:00
-,291.68,18.53,65.354,0.0,0.0,90,Rain,Light rain,5165,2016-05-27,08:00:00
-,291.62,18.47,65.246,1.02,0.0,90,Rain,Light intensity shower rain,4507,2016-05-27,10:00:00
-,291.62,18.47,65.246,1.02,0.0,90,Drizzle,Drizzle,4507,2016-05-27,10:00:00
-,291.5,18.35,65.03,1.4,0.0,90,Rain,Light intensity shower rain,4507,2016-05-27,10:00:00
-,291.5,18.35,65.03,1.4,0.0,90,Drizzle,Drizzle,4507,2016-05-27,10:00:00
-,290.73,17.58,63.644,2.16,0.0,90,Rain,Moderate rain,4856,2016-05-27,11:00:00
-,290.73,17.58,63.644,2.16,0.0,90,Mist,Mist,4856,2016-05-27,11:00:00
-,290.82,17.67,63.806,0.76,0.0,90,Rain,Moderate rain,5181,2016-05-27,12:00:00
-,290.82,17.67,63.806,0.76,0.0,90,Mist,Mist,5181,2016-05-27,12:00:00
-,290.82,17.67,63.806,0.76,0.0,90,Drizzle,Drizzle,5181,2016-05-27,12:00:00
-,290.87,17.72,63.896,0.89,0.0,90,Rain,Light rain,5095,2016-05-27,14:00:00
-,290.87,17.72,63.896,0.89,0.0,90,Mist,Mist,5095,2016-05-27,14:00:00
-,290.9,17.75,63.95,0.89,0.0,90,Rain,Light rain,5095,2016-05-27,14:00:00
-,290.9,17.75,63.95,0.89,0.0,90,Mist,Mist,5095,2016-05-27,14:00:00
-,290.82,17.67,63.806,0.64,0.0,90,Rain,Moderate rain,5406,2016-05-27,15:00:00
-,290.82,17.67,63.806,0.64,0.0,90,Mist,Mist,5406,2016-05-27,15:00:00
-,290.82,17.67,63.806,0.64,0.0,90,Drizzle,Light intensity drizzle,5406,2016-05-27,15:00:00
-,290.92,17.77,63.986,0.0,0.0,90,Drizzle,Light intensity drizzle,5597,2016-05-27,16:00:00
-,290.92,17.77,63.986,0.0,0.0,90,Rain,Light rain,5597,2016-05-27,16:00:00
-,290.92,17.77,63.986,0.0,0.0,90,Mist,Mist,5597,2016-05-27,16:00:00
-,291.24,18.09,64.562,0.0,0.0,90,Rain,Moderate rain,4252,2016-05-27,18:00:00
-,291.24,18.09,64.562,0.0,0.0,90,Mist,Mist,4252,2016-05-27,18:00:00
-,291.24,18.09,64.562,0.0,0.0,90,Drizzle,Drizzle,4252,2016-05-27,18:00:00
-,291.38,18.23,64.814,0.0,0.0,90,Drizzle,Heavy intensity drizzle,4252,2016-05-27,18:00:00
-,291.38,18.23,64.814,0.0,0.0,90,Rain,Light rain,4252,2016-05-27,18:00:00
-,291.45,18.3,64.94,0.25,0.0,75,Rain,Light rain,3481,2016-05-27,19:00:00
-,291.04,17.89,64.202,0.0,0.0,40,Clouds,Scattered clouds,2777,2016-05-27,20:00:00
-,290.26,17.11,62.798,0.0,0.0,75,Clouds,Broken clouds,2901,2016-05-27,21:00:00
-,289.96,16.81,62.258,0.0,0.0,75,Mist,Mist,2686,2016-05-27,22:00:00
-,289.65,16.5,61.7,0.0,0.0,90,Mist,Mist,1875,2016-05-27,23:00:00
-,289.46,16.31,61.358,0.0,0.0,90,Mist,Mist,1452,2016-05-28,00:00:00
-,289.27,16.12,61.016,0.0,0.0,90,Mist,Mist,970,2016-05-28,01:00:00
-,289.27,16.12,61.016,0.0,0.0,90,Rain,Light rain,970,2016-05-28,01:00:00
-,289.19,16.04,60.872,0.0,0.0,40,Mist,Mist,910,2016-05-28,02:00:00
-,289.19,16.04,60.872,0.0,0.0,40,Rain,Moderate rain,910,2016-05-28,02:00:00
-,288.85,15.7,60.26,0.0,0.0,40,Mist,Mist,644,2016-05-28,03:00:00
-,288.85,15.7,60.26,0.0,0.0,40,Fog,Fog,644,2016-05-28,03:00:00
-,288.69,15.54,59.972,0.0,0.0,90,Mist,Mist,692,2016-05-28,04:00:00
-,288.65,15.5,59.9,0.0,0.0,90,Mist,Mist,1106,2016-05-28,05:00:00
-,288.65,15.5,59.9,0.0,0.0,90,Fog,Fog,1106,2016-05-28,05:00:00
-,288.65,15.5,59.9,0.0,0.0,90,Rain,Light rain,1106,2016-05-28,05:00:00
-,288.56,15.41,59.738,0.0,0.0,90,Mist,Mist,1498,2016-05-28,06:00:00
-,288.56,15.41,59.738,0.0,0.0,90,Fog,Fog,1498,2016-05-28,06:00:00
-,288.56,15.41,59.738,0.0,0.0,90,Rain,Light rain,1498,2016-05-28,06:00:00
-,288.62,15.47,59.846,0.0,0.0,90,Mist,Mist,1994,2016-05-28,07:00:00
-,288.62,15.47,59.846,0.0,0.0,90,Fog,Fog,1994,2016-05-28,07:00:00
-,288.95,15.8,60.44,0.0,0.0,90,Mist,Mist,1941,2016-05-28,08:00:00
-,289.22,16.07,60.926,0.0,0.0,90,Mist,Mist,3587,2016-05-28,10:00:00
-,289.3,16.15,61.07,0.0,0.0,90,Mist,Mist,3587,2016-05-28,10:00:00
-,289.97,16.82,62.276,0.0,0.0,90,Clouds,Overcast clouds,4048,2016-05-28,11:00:00
-,290.76,17.61,63.698,0.0,0.0,90,Rain,Light rain,4213,2016-05-28,12:00:00
-,290.96,17.81,64.058,0.51,0.0,90,Rain,Moderate rain,4274,2016-05-28,14:00:00
-,290.96,17.81,64.058,0.51,0.0,90,Mist,Mist,4274,2016-05-28,14:00:00
-,290.93,17.78,64.004,0.76,0.0,90,Rain,Moderate rain,4274,2016-05-28,14:00:00
-,290.93,17.78,64.004,0.76,0.0,90,Mist,Mist,4274,2016-05-28,14:00:00
-,291.03,17.88,64.184,1.27,0.0,75,Rain,Heavy intensity rain,4143,2016-05-28,15:00:00
-,291.03,17.88,64.184,1.27,0.0,75,Mist,Mist,4143,2016-05-28,15:00:00
-,291.03,17.88,64.184,1.27,0.0,75,Thunderstorm,Proximity thunderstorm,4143,2016-05-28,15:00:00
-,291.03,17.88,64.184,1.27,0.0,75,Drizzle,Light intensity drizzle,4143,2016-05-28,15:00:00
-,290.83,17.68,63.824,0.51,0.0,90,Rain,Moderate rain,3941,2016-05-28,16:00:00
-,290.83,17.68,63.824,0.51,0.0,90,Mist,Mist,3941,2016-05-28,16:00:00
-,290.83,17.68,63.824,0.51,0.0,90,Thunderstorm,Proximity thunderstorm,3941,2016-05-28,16:00:00
-,290.83,17.68,63.824,0.51,0.0,90,Drizzle,Light intensity drizzle,3941,2016-05-28,16:00:00
-,291.44,18.29,64.922,0.0,0.0,90,Rain,Light rain,3556,2016-05-28,18:00:00
-,291.44,18.29,64.922,0.0,0.0,90,Mist,Mist,3556,2016-05-28,18:00:00
-,291.47,18.32,64.976,0.0,0.0,75,Rain,Light rain,3556,2016-05-28,18:00:00
-,291.12,17.97,64.346,0.0,0.0,90,Rain,Light rain,3010,2016-05-28,19:00:00
-,291.12,17.97,64.346,0.0,0.0,90,Mist,Mist,3010,2016-05-28,19:00:00
-,290.77,17.62,63.716,0.0,0.0,90,Rain,Light rain,2598,2016-05-28,20:00:00
-,290.77,17.62,63.716,0.0,0.0,90,Mist,Mist,2598,2016-05-28,20:00:00
-,290.54,17.39,63.302,0.0,0.0,90,Clouds,Overcast clouds,2582,2016-05-28,21:00:00
-,290.1,16.95,62.51,0.0,0.0,1,Mist,Mist,2668,2016-05-28,22:00:00
-,290.1,16.95,62.51,0.0,0.0,1,Rain,Light rain,2668,2016-05-28,22:00:00
-,289.79,16.64,61.952,0.0,0.0,90,Mist,Mist,2134,2016-05-28,23:00:00
-,289.79,16.64,61.952,0.0,0.0,90,Rain,Light rain,2134,2016-05-28,23:00:00
-,289.7,16.55,61.79,0.0,0.0,90,Mist,Mist,1452,2016-05-29,00:00:00
-,289.69,16.54,61.772,0.0,0.0,90,Mist,Mist,1065,2016-05-29,01:00:00
-,289.55,16.4,61.52,0.0,0.0,90,Mist,Mist,859,2016-05-29,02:00:00
-,289.37,16.22,61.196,1.2,0.0,75,Rain,Moderate rain,398,2016-05-29,03:00:00
-,289.37,16.22,61.196,1.2,0.0,75,Mist,Mist,398,2016-05-29,03:00:00
-,289.37,16.22,61.196,1.2,0.0,75,Drizzle,Light intensity drizzle,398,2016-05-29,03:00:00
-,289.16,16.01,60.818,0.25,0.0,90,Rain,Light rain,379,2016-05-29,04:00:00
-,289.16,16.01,60.818,0.25,0.0,90,Mist,Mist,379,2016-05-29,04:00:00
-,289.35,16.2,61.16,0.0,0.0,90,Rain,Light rain,557,2016-05-29,05:00:00
-,289.35,16.2,61.16,0.0,0.0,90,Mist,Mist,557,2016-05-29,05:00:00
-,289.36,16.21,61.178,0.0,0.0,75,Mist,Mist,966,2016-05-29,06:00:00
-,289.36,16.21,61.178,0.0,0.0,75,Drizzle,Light intensity drizzle,966,2016-05-29,06:00:00
-,289.36,16.21,61.178,0.0,0.0,75,Rain,Moderate rain,966,2016-05-29,06:00:00
-,289.69,16.54,61.772,0.0,0.0,90,Rain,Light rain,1372,2016-05-29,07:00:00
-,290.04,16.89,62.402,0.0,0.0,90,Rain,Heavy intensity rain,1711,2016-05-29,08:00:00
-,292.16,19.01,66.218,0.0,0.0,75,Clouds,Broken clouds,3307,2016-05-29,10:00:00
-,292.05,18.9,66.02,0.0,0.0,75,Clouds,Broken clouds,3307,2016-05-29,10:00:00
-,293.72,20.57,69.026,0.0,0.0,75,Clouds,Broken clouds,3854,2016-05-29,11:00:00
-,295.01,21.86,71.348,0.0,0.0,75,Clouds,Broken clouds,3997,2016-05-29,12:00:00
-,296.04,22.89,73.202,0.0,0.0,40,Rain,Light rain,3835,2016-05-29,14:00:00
-,296.61,23.46,74.228,0.0,0.0,75,Clouds,Broken clouds,3835,2016-05-29,14:00:00
-,296.91,23.76,74.768,0.0,0.0,75,Clouds,Broken clouds,3769,2016-05-29,15:00:00
-,297.41,24.26,75.668,0.0,0.0,40,Clouds,Scattered clouds,3530,2016-05-29,16:00:00
-,297.85,24.7,76.46,0.0,0.0,40,Clouds,Scattered clouds,3572,2016-05-29,17:00:00
-,297.4,24.25,75.65,0.0,0.0,40,Clouds,Scattered clouds,3250,2016-05-29,18:00:00
-,296.3,23.15,73.67,0.0,0.0,40,Thunderstorm,Proximity thunderstorm,3064,2016-05-29,19:00:00
-,296.3,23.15,73.67,0.0,0.0,40,Rain,Proximity shower rain,3064,2016-05-29,19:00:00
-,294.98,21.83,71.294,0.0,0.0,40,Rain,Light rain,3012,2016-05-29,20:00:00
-,292.8,19.65,67.37,0.0,0.0,20,Clouds,Few clouds,2786,2016-05-29,21:00:00
-,290.29,17.14,62.852,0.0,0.0,1,Clear,Sky is clear,2548,2016-05-29,22:00:00
-,289.37,16.22,61.196,0.0,0.0,1,Mist,Mist,1782,2016-05-29,23:00:00
Memorial day,288.38,15.23,59.414,0.0,0.0,1,Mist,Mist,1082,2016-05-30,00:00:00
-,287.57,14.42,57.956,0.0,0.0,1,Mist,Mist,607,2016-05-30,01:00:00
-,287.57,14.42,57.956,0.0,0.0,1,Fog,Fog,607,2016-05-30,01:00:00
-,287.03,13.88,56.984,0.0,0.0,1,Mist,Mist,543,2016-05-30,02:00:00
-,287.03,13.88,56.984,0.0,0.0,1,Fog,Fog,543,2016-05-30,02:00:00
-,286.21,13.06,55.508,0.0,0.0,1,Mist,Mist,309,2016-05-30,03:00:00
-,286.21,13.06,55.508,0.0,0.0,1,Fog,Fog,309,2016-05-30,03:00:00
-,285.51,12.36,54.248,0.0,0.0,1,Mist,Mist,293,2016-05-30,04:00:00
-,285.51,12.36,54.248,0.0,0.0,1,Fog,Fog,293,2016-05-30,04:00:00
-,285.91,12.76,54.968,0.0,0.0,1,Mist,Mist,488,2016-05-30,05:00:00
-,285.91,12.76,54.968,0.0,0.0,1,Fog,Fog,488,2016-05-30,05:00:00
-,285.59,12.44,54.392,0.0,0.0,20,Mist,Mist,895,2016-05-30,06:00:00
-,285.59,12.44,54.392,0.0,0.0,20,Fog,Fog,895,2016-05-30,06:00:00
-,287.66,14.51,58.118,0.25,0.0,1,Rain,Light rain,1036,2016-05-30,07:00:00
-,287.66,14.51,58.118,0.25,0.0,1,Fog,Fog,1036,2016-05-30,07:00:00
-,287.66,14.51,58.118,0.25,0.0,1,Mist,Mist,1036,2016-05-30,07:00:00
-,290.2,17.05,62.69,0.0,0.0,75,Mist,Mist,1258,2016-05-30,08:00:00
-,295.46,22.31,72.158,0.0,0.0,75,Clouds,Broken clouds,2614,2016-05-30,10:00:00
-,295.51,22.36,72.248,0.0,0.0,75,Clouds,Broken clouds,2614,2016-05-30,10:00:00
-,297.56,24.41,75.938,0.0,0.0,75,Clouds,Broken clouds,3230,2016-05-30,11:00:00
-,298.85,25.7,78.26,0.0,0.0,40,Clouds,Scattered clouds,3551,2016-05-30,12:00:00
-,300.28,27.13,80.834,0.0,0.0,40,Clouds,Scattered clouds,3997,2016-05-30,14:00:00
-,300.32,27.17,80.906,0.0,0.0,40,Clouds,Scattered clouds,3997,2016-05-30,14:00:00
-,300.87,27.72,81.896,0.0,0.0,40,Clouds,Scattered clouds,4001,2016-05-30,15:00:00
-,301.18,28.03,82.454,0.0,0.0,40,Clouds,Scattered clouds,3924,2016-05-30,16:00:00
-,300.59,27.44,81.392,0.0,0.0,1,Clear,Sky is clear,3770,2016-05-30,18:00:00
-,300.41,27.26,81.068,0.0,0.0,1,Clear,Sky is clear,3770,2016-05-30,18:00:00
-,299.33,26.18,79.124,0.0,0.0,75,Clouds,Broken clouds,3610,2016-05-30,19:00:00
-,298.22,25.07,77.126,0.0,0.0,75,Clouds,Broken clouds,2946,2016-05-30,20:00:00
-,296.62,23.47,74.246,0.0,0.0,75,Clouds,Broken clouds,2650,2016-05-30,21:00:00
-,295.8,22.65,72.77,0.0,0.0,75,Clouds,Broken clouds,1969,2016-05-30,22:00:00
-,295.16,22.01,71.618,0.0,0.0,75,Rain,Light rain,1126,2016-05-30,23:00:00
-,294.75,21.6,70.88,0.0,0.0,75,Rain,Heavy intensity rain,689,2016-05-31,00:00:00
-,294.04,20.89,69.602,0.0,0.0,75,Clouds,Broken clouds,468,2016-05-31,01:00:00
-,293.62,20.47,68.846,0.0,0.0,75,Thunderstorm,Proximity thunderstorm,357,2016-05-31,02:00:00
-,292.85,19.7,67.46,0.0,0.0,75,Rain,Heavy intensity rain,534,2016-05-31,03:00:00
-,292.85,19.7,67.46,0.0,0.0,75,Haze,Haze,534,2016-05-31,03:00:00
-,292.19,19.04,66.272,0.0,0.0,75,Rain,Light rain,1334,2016-05-31,04:00:00
-,291.74,18.59,65.462,0.0,0.0,75,Rain,Moderate rain,3188,2016-05-31,05:00:00
-,291.12,17.97,64.346,0.0,0.0,75,Rain,Light rain,6223,2016-05-31,06:00:00
-,291.42,18.27,64.886,0.0,0.0,90,Clouds,Overcast clouds,6790,2016-05-31,07:00:00
-,291.46,18.31,64.958,0.4,0.0,90,Rain,Moderate rain,5563,2016-05-31,08:00:00
-,291.48,18.33,64.994,0.0,0.0,90,Drizzle,Drizzle,4368,2016-05-31,10:00:00
-,291.48,18.33,64.994,0.0,0.0,90,Rain,Light rain,4368,2016-05-31,10:00:00
-,291.52,18.37,65.066,0.0,0.0,90,Drizzle,Drizzle,4368,2016-05-31,10:00:00
-,291.52,18.37,65.066,0.0,0.0,90,Rain,Light rain,4368,2016-05-31,10:00:00
-,292.62,19.47,67.046,0.0,0.0,90,Rain,Light rain,4698,2016-05-31,11:00:00
-,293.41,20.26,68.468,0.0,0.0,90,Rain,Light rain,4897,2016-05-31,12:00:00
-,294.05,20.9,69.62,0.0,0.0,90,Rain,Light rain,5383,2016-05-31,14:00:00
-,293.92,20.77,69.386,0.0,0.0,90,Rain,Light rain,5383,2016-05-31,14:00:00
-,294.21,21.06,69.908,0.51,0.0,75,Rain,Light rain,5869,2016-05-31,15:00:00
-,294.4,21.25,70.25,0.0,0.0,75,Rain,Moderate rain,6396,2016-05-31,16:00:00
-,294.4,21.25,70.25,0.0,0.0,75,Drizzle,Light intensity drizzle,6396,2016-05-31,16:00:00
-,294.94,21.79,71.222,0.0,0.0,40,Clouds,Scattered clouds,4418,2016-05-31,18:00:00
-,294.98,21.83,71.294,0.0,0.0,75,Clouds,Broken clouds,4418,2016-05-31,18:00:00
-,295.06,21.91,71.438,0.0,0.0,75,Clouds,Broken clouds,3192,2016-05-31,19:00:00
-,294.51,21.36,70.448,0.0,0.0,75,Clouds,Broken clouds,2788,2016-05-31,20:00:00
-,292.22,19.07,66.326,0.0,0.0,75,Clouds,Broken clouds,2526,2016-05-31,21:00:00
-,290.6,17.45,63.41,0.0,0.0,20,Clouds,Few clouds,1814,2016-05-31,22:00:00
-,289.9,16.75,62.15,0.0,0.0,1,Clear,Sky is clear,1163,2016-05-31,23:00:00
-,289.5,16.35,61.43,0.0,0.0,20,Clouds,Few clouds,628,2016-06-01,00:00:00
-,289.48,16.33,61.394,0.0,0.0,20,Clouds,Few clouds,441,2016-06-01,01:00:00
-,289.42,16.27,61.286,0.0,0.0,20,Clouds,Few clouds,321,2016-06-01,02:00:00
-,289.01,15.86,60.548,0.0,0.0,1,Clear,Sky is clear,337,2016-06-01,03:00:00
-,288.47,15.32,59.576,0.0,0.0,1,Clear,Sky is clear,917,2016-06-01,04:00:00
-,287.49,14.34,57.812,0.0,0.0,20,Clouds,Few clouds,3160,2016-06-01,05:00:00
-,287.13,13.98,57.164,0.0,0.0,20,Clouds,Few clouds,6157,2016-06-01,06:00:00
-,287.8,14.65,58.37,0.0,0.0,20,Clouds,Few clouds,6442,2016-06-01,07:00:00
-,288.54,15.39,59.702,0.0,0.0,40,Clouds,Scattered clouds,6264,2016-06-01,08:00:00
-,289.06,15.91,60.638,0.0,0.0,90,Clouds,Overcast clouds,4831,2016-06-01,10:00:00
-,289.67,16.52,61.736,0.0,0.0,90,Rain,Light rain,5082,2016-06-01,11:00:00
-,289.63,16.48,61.664,0.0,0.0,90,Clouds,Overcast clouds,5094,2016-06-01,12:00:00
-,290.11,16.96,62.528,0.0,0.0,90,Clouds,Overcast clouds,5297,2016-06-01,14:00:00
-,290.06,16.91,62.438,0.0,0.0,90,Clouds,Overcast clouds,5297,2016-06-01,14:00:00
-,290.71,17.56,63.608,0.0,0.0,90,Clouds,Overcast clouds,5649,2016-06-01,15:00:00
-,290.68,17.53,63.554,0.0,0.0,75,Clouds,Broken clouds,6572,2016-06-01,16:00:00
-,290.89,17.74,63.932,0.0,0.0,90,Clouds,Overcast clouds,4689,2016-06-01,18:00:00
-,290.57,17.42,63.356,0.0,0.0,90,Clouds,Overcast clouds,4689,2016-06-01,18:00:00
-,290.51,17.36,63.248,0.0,0.0,90,Clouds,Overcast clouds,3538,2016-06-01,19:00:00
-,290.05,16.9,62.42,0.0,0.0,75,Clouds,Broken clouds,3083,2016-06-01,20:00:00
-,288.77,15.62,60.116,0.0,0.0,40,Clouds,Scattered clouds,2799,2016-06-01,21:00:00
-,288.38,15.23,59.414,0.0,0.0,75,Clouds,Broken clouds,1922,2016-06-01,22:00:00
-,288.28,15.13,59.234,0.0,0.0,75,Clouds,Broken clouds,1169,2016-06-01,23:00:00
-,288.15,15.0,59.0,0.0,0.0,75,Clouds,Broken clouds,664,2016-06-02,00:00:00
-,287.72,14.57,58.226,0.0,0.0,75,Clouds,Broken clouds,393,2016-06-02,01:00:00
-,287.36,14.21,57.578,0.0,0.0,90,Clouds,Overcast clouds,291,2016-06-02,02:00:00
-,287.17,14.02,57.236,0.0,0.0,90,Clouds,Overcast clouds,353,2016-06-02,03:00:00
-,286.69,13.54,56.372,0.0,0.0,75,Clouds,Broken clouds,930,2016-06-02,04:00:00
-,286.05,12.9,55.22,0.0,0.0,75,Clouds,Broken clouds,3008,2016-06-02,05:00:00
-,285.71,12.56,54.608,0.0,0.0,75,Clouds,Broken clouds,5485,2016-06-02,06:00:00
-,286.46,13.31,55.958,0.0,0.0,75,Clouds,Broken clouds,6476,2016-06-02,07:00:00
-,287.2,14.05,57.29,0.0,0.0,40,Clouds,Scattered clouds,5613,2016-06-02,08:00:00
-,289.13,15.98,60.764,0.0,0.0,75,Clouds,Broken clouds,4625,2016-06-02,10:00:00
-,289.14,15.99,60.782,0.0,0.0,75,Clouds,Broken clouds,4625,2016-06-02,10:00:00
-,290.08,16.93,62.474,0.0,0.0,75,Clouds,Broken clouds,4750,2016-06-02,11:00:00
-,291.12,17.97,64.346,0.0,0.0,40,Clouds,Scattered clouds,5047,2016-06-02,12:00:00
-,292.73,19.58,67.244,0.0,0.0,40,Clouds,Scattered clouds,5269,2016-06-02,14:00:00
-,293.25,20.1,68.18,0.0,0.0,75,Haze,Haze,5269,2016-06-02,14:00:00
-,294.42,21.27,70.286,0.0,0.0,40,Clouds,Scattered clouds,5772,2016-06-02,15:00:00
-,294.71,21.56,70.808,0.0,0.0,20,Clouds,Few clouds,6339,2016-06-02,16:00:00
-,295.46,22.31,72.158,0.0,0.0,1,Clear,Sky is clear,4795,2016-06-02,18:00:00
-,295.28,22.13,71.834,0.0,0.0,1,Clear,Sky is clear,4795,2016-06-02,18:00:00
